OutcodePLUSOne,Latitude,Longitude
NP20 4,51.5851830597826,-3.00404192934783
NP20 5,51.5951565265701,-3.00472459903382
NP20 7,51.61044521875,-3.02865140625
NP22 3,51.7761009428571,-3.25250392857143
NP22 4,51.7778716995074,-3.24334296059113
NP24 6,51.7189032013889,-3.23845196527778
NP25 5,51.8220288210526,-2.74169611052632
NP26 3,51.5867521550387,-2.8178336124031
NP26 5,51.5945301843575,-2.74232126256983
NP4 0,51.7057355177665,-2.99881921319797
NP4 8,51.7174063652174,-3.04330814782609
NP4 9,51.7736469660194,-3.08377852427185
NP44 1,51.6610279416667,-3.02688729583333
NP44 4,51.6464678224852,-3.04218270414201
NP44 5,51.6587452301587,-3.04764733333333
NP44 7,51.6394153063063,-3.03354213513513
NP7 5,51.8230527476191,-3.01746329047619
NP7 6,51.8339817407407,-3.0103391037037
NP7 9,51.799487625,-3.00598211637931
NR1 3,52.63284241,1.30677321666667
NR1 4,52.6336427228916,1.31673304216867
NR10 4,52.7563517438017,1.14838602892562
NR10 5,52.7624860837209,1.30297304186046
NR11 7,52.8497461318682,1.2277804010989
NR12 9,52.7746018008299,1.51177753112033
NR13 3,52.6066006844106,1.54856064258555
NR13 6,52.6687681135371,1.44184371615721
NR14 6,52.5338090232558,1.50103132945736
NR14 8,52.5758255944056,1.26889823426573
NR15 1,52.5346290547446,1.31067909124088
NR16 1,52.5014270904977,1.14901709049774
NR16 2,52.4506550168067,0.971913037815126
NR17 1,52.514383794964,0.97584359352518
NR17 2,52.5167194434389,1.0191012081448
NR18 9,52.5610867294686,1.08564728019324
NR19 1,52.6675566483871,0.944334012903225
NR19 2,52.6836743263889,0.909350826388889
NR19 9,52.6763200588236,0.950853323529412
NR2 1,52.6294340920246,1.29227491411043
NR2 2,52.6232244491018,1.28242831736527
NR2 3,52.6290062657005,1.27152290821256
NR20 3,52.6727667148289,1.02050210646388
NR20 4,52.7226384232209,0.95549852434457
NR20 5,52.7809910737705,0.96334799590164
NR21 7,52.8141294921466,0.798316094240838
NR21 9,52.8536936169154,0.818102283582089
NR22 6,52.894228015625,0.866388640625
NR23 1,52.9493003681818,0.857576886363636
NR27 9,52.9295994824121,1.28370009045226
NR29 4,52.7033181450381,1.66416934351145
NR29 5,52.711466225641,1.56783765128205
NR3 1,52.6359552930232,1.29929562325582
NR3 3,52.6446623227273,1.29084384090909
NR30 1,52.6116142580645,1.72520229032258
NR30 4,52.6216471323529,1.73180604411765
NR30 5,52.6514015887097,1.72198238709677
NR31 6,52.5712152161017,1.72698549576271
NR31 8,52.5797158641975,1.70596071193415
NR31 9,52.5619134285715,1.6843655018315
NR32 4,52.4930867788462,1.73721353205128
NR32 5,52.5158321153846,1.70735073076923
NR33 7,52.4383401193415,1.72249901234568
NR33 8,52.4540266734694,1.69971500680272
NR33 9,52.4649617571429,1.7166815
NR34 0,52.4840588623853,1.57674503669725
NR34 7,52.428798957529,1.62046441698842
NR34 8,52.4011628843931,1.55772062427746
NR34 9,52.453820967033,1.56683867032967
NR35 2,52.4755825130435,1.42398767826087
NR4 7,52.6196998607594,1.25146021097046
NR5 9,52.6389006282051,1.22238130769231
NR6 6,52.663393637931,1.27954164224138
NR6 7,52.6628630106952,1.30480860427807
NR7 0,52.6340490815048,1.34925707210031
NR7 7,52.6436159305555,1.32380300694445
NR7 8,52.6555705472441,1.32310683070866
NR9 3,52.6048716842105,1.17736355980861
NR9 4,52.598541431694,1.01016059016393
NW1 0,51.5377633903743,-0.136623620320856
NW1 3,51.5275072167832,-0.140674020979021
NW1 4,51.5300039791043,-0.140033841791045
NW1 8,51.5419321886792,-0.148589386792453
NW1 9,51.5426293686635,-0.13434368202765
NW10 0,51.5531168084112,-0.261046018691589
NW10 4,51.537013169697,-0.246077993939394
NW10 6,51.528799028777,-0.24924209352518
NW10 7,51.5327787486631,-0.274065791443851
NW10 9,51.5438235519481,-0.250662409090909
NW11 8,51.5716179480519,-0.200704584415584
NW11 9,51.5779125722544,-0.208066549132948
NW2 2,51.561498508982,-0.202006838323353
NW2 3,51.5535988488372,-0.210244662790698
NW2 4,51.5509761925466,-0.217887770186335
NW2 9,51.562196,-0.213328
NW26 9,51.530786,-0.135404
NW3 1,51.5575345794871,-0.175034384615385
NW3 6,51.553190174359,-0.18035937948718
NW3 9,51.5542949999999,-0.173838
NW4 1,51.5939181614583,-0.21897721875
NW4 3,51.5806354656862,-0.22886444117647
NW4 4,51.5894508151658,-0.229817317535545
NW4 9,51.588025,-0.22174
NW5 1,51.5570561428571,-0.144555525510204
NW5 2,51.550488028436,-0.137610165876777
NW5 4,51.5504880680272,-0.15193131292517
NW5 9,51.550922,-0.143423
NW6 3,51.543557987013,-0.186161551948052
NW6 4,51.5408840169492,-0.188380271186441
NW6 5,51.5339201979167,-0.193934854166667
NW7 0,51.615474,-0.24115
NW7 2,51.610035871134,-0.23565312371134
NW7 3,51.6181436612903,-0.252742774193548
NW8 7,51.5327113018868,-0.167114327044025
NW8 8,51.5251990091743,-0.171188408256881
NW8 9,51.5314915051547,-0.177384448453608
NW9 0,51.5879038072917,-0.260729213541667
NW9 1,51.582751,-0.24657
NW9 6,51.5872937421384,-0.247566603773585
NW9 7,51.577255955414,-0.247706070063694
NW9 9,51.5875227426901,-0.27511650877193
OL1 3,53.5460350410256,-2.1057248974359
OL1 4,53.5579621777778,-2.08694697777778
OL1 9,53.5417216595744,-2.10426680851064
OL10 2,53.5830872261307,-2.2148737638191
OL10 4,53.5965621632653,-2.22340531020408
OL11 1,53.6073412987013,-2.15459564935065
OL11 2,53.5933661708334,-2.16106359583333
OL11 3,53.6001446262136,-2.17607452912621
OL11 4,53.6086044493671,-2.17752662025316
OL11 5,53.6190708526316,-2.20195548070176
OL12 7,53.6273599878049,-2.1907978699187
OL12 8,53.6618682612612,-2.17441396396396
OL12 9,53.6381416893617,-2.13623539574468
OL13 3,53.6966145,-2.205822
OL13 8,53.7085550780488,-2.20444286829268
OL13 9,53.7009757637131,-2.19204601687764
OL14 5,53.7171500964467,-2.09378340101523
OL14 7,53.7079132937853,-2.11215723728813
OL15 0,53.6365023435114,-2.09871112977099
OL15 8,53.6420594009662,-2.1079534589372
OL16 1,53.6163571215469,-2.15660347513812
OL16 4,53.6026956603774,-2.12522247924528
OL16 9,53.616363344086,-2.1592218172043
OL2 5,53.5650410874525,-2.12906660836502
OL2 6,53.5672182026144,-2.11632591830065
OL3 6,53.5484063333334,-2.00253131884058
OL3 7,53.5352481360947,-2.00719191715976
OL4 3,53.5444055789474,-2.07230159064328
OL4 4,53.5405364418605,-2.05183972093023
OL4 5,53.5345866266666,-2.07131473777778
OL5 0,53.5182383722222,-2.04557908333333
OL6 6,53.4884823947368,-2.08477345175438
OL7 9,53.4987650655022,-2.10537758515284
OL8 3,53.5202122938596,-2.12415464035088
OL8 4,53.5270295714286,-2.12982263428571
OL9 6,53.5442911411765,-2.12930074705882
OL95 1,53.556354,-2.105399
OX1 2,51.754901875,-1.26276777884615
OX10 0,51.6045743926702,-1.13816982722513
OX10 6,51.6071436756757,-1.0899180990991
OX10 7,51.6506763257143,-1.15575973714286
OX10 9,51.580882120773,-1.14271295169082
OX11 7,51.6126319484536,-1.24300813058419
OX12 2,51.588279,-1.427378
OX12 7,51.6005605974026,-1.4182706948052
OX12 8,51.5847330723982,-1.39344988235294
OX12 9,51.5868525,-1.45270968471338
OX14 1,51.6779481402214,-1.28873195571956
OX14 3,51.6732161546762,-1.26106476618705
OX14 4,51.6387937124463,-1.27703103004292
OX14 5,51.6652944514768,-1.28988370886076
OX15 0,51.9860535327103,-1.33414688785047
OX15 4,52.0210358304348,-1.36770824782609
OX15 5,52.0239947692307,-1.48097400854701
OX15 6,52.079467,-1.43011480681818
OX16 0,52.0623162992126,-1.35626300393701
OX16 2,52.06692976,-1.34097874
OX16 4,52.0632274301076,-1.32068486021505
OX16 5,52.0600501842105,-1.33479207894737
OX17 1,52.1186222689076,-1.33191542857143
OX17 3,52.0174618482143,-1.28600553125
OX18 1,51.7693856382979,-1.5926557712766
OX18 2,51.7257746792452,-1.55263367924528
OX2 0,51.7514810214285,-1.28046353571429
OX2 6,51.7636631222707,-1.26490449344978
OX25 1,51.8608318474576,-1.09907884745763
OX25 2,51.87131653125,-1.14383086458333
OX25 3,51.8646654,-1.22481948571429
OX25 4,51.9165700533334,-1.26960886666667
OX25 5,51.9277692650602,-1.27562532530121
OX26 2,51.9030708169643,-1.16587833928571
OX26 4,51.9058967142857,-1.14085455462185
OX26 6,51.896106609375,-1.147414890625
OX26 9,51.901584,-1.140589
OX27 8,51.9396085135135,-1.14210938738739
OX28 1,51.7928979465241,-1.47415812834225
OX28 6,51.7868059147727,-1.48866377272727
OX29 7,51.7545991273885,-1.47055842675159
OX29 8,51.83252658,-1.406094995
OX3 0,51.7654567857143,-1.23547814732143
OX3 7,51.7532229349593,-1.21246543902439
OX3 9,51.7710565076336,-1.20758990839695
OX4 2,51.7374273719009,-1.21023641735537
OX4 3,51.7331167105263,-1.22062267982456
OX4 6,51.7225375406699,-1.19976164114833
OX4 7,51.716612270073,-1.19523382481752
OX44 9,51.710282868217,-1.1679729379845
OX5 1,51.8194308633094,-1.29863251438849
OX5 2,51.8244103260074,-1.26435157509157
OX5 9,51.823028,-1.287469
OX7 4,51.9378800677966,-1.44305615254237
OX7 5,51.9456327160494,-1.54218341049383
OX7 7,51.9375113466667,-1.37172542666667
OX9 0,51.748173,-0.978656
OX9 2,51.7415230352113,-1.01046448591549
OX9 3,51.7460158837209,-0.967611322259137
OX9 7,51.6994418157895,-1.00227142105263
PA1 3,55.8472203701657,-4.39265070718232
PA11 9,55.855766,-4.572218
PA12 4,55.7947909537037,-4.62627281481481
PA15 1,55.9482190738255,-4.75825136241611
PA15 2,55.9390748235294,-4.72674755147059
PA15 4,55.9431882751323,-4.75939702116402
PA16 7,55.9523048146341,-4.78923066829269
PA16 9,55.9385392970297,-4.7852347029703
PA17 5,55.8636471449275,-4.88529586956522
PA19 1,55.9532084907749,-4.82478767158672
PA2 7,55.8308471314286,-4.40289453142857
PA2 8,55.8212227477478,-4.43674501801802
PA20 0,55.8431708609271,-5.0681191192053
PA23 7,55.9352946458333,-4.940602125
PA23 8,55.9698584892704,-4.92726974678112
PA24 8,56.1562291538462,-4.90499430769231
PA25 8,56.214467,-5.04219766666667
PA26 8,56.259009375,-4.9366445
PA3 1,55.8484978348624,-4.44907405504587
PA3 2,55.855041618705,-4.42969897122302
PA3 3,55.848986324468,-4.49755879787234
PA3 4,55.856008244186,-4.41054123837209
PA3 9,55.846150150685,-4.42333536986302
PA31 8,56.0550627965116,-5.46434540116279
PA31 9,56.026946925,-5.421871025
PA32 8,56.2000048571429,-5.12144033928571
PA35 1,56.404669975,-5.226915075
PA37 1,56.4676586024097,-5.38856860240964
PA38 4,56.5933323870968,-5.33353919354839
PA4 4,55.879202,-4.385994
PA4 8,55.8757310565217,-4.3913364
PA43 7,55.7563180526316,-6.28277886842105
PA45 7,55.8196081428571,-6.16706842857143
PA49 7,55.782284,-6.39481966666667
PA5 0,55.8241885714286,-4.52115032142857
PA5 5,55.836796,-4.508483
PA5 9,55.8310646592179,-4.49194833519553
PA6 7,55.8652403703704,-4.5372192654321
PA60 7,55.8663984,-5.92893615
PA61 7,56.07166,-6.202809125
PA63 6,56.381757,-5.715846
PA64 6,56.437761,-5.686162
PA66 6,56.328070125,-6.354422375
PA67 6,56.3137354285714,-6.2326885
PA68 6,56.4349383333333,-6.142509
PA69 6,56.3795025,-6.07766325
PA7 5,55.9095480270271,-4.50097825675676
PA70 6,56.364163,-6.03450583333333
PA71 6,56.48005,-5.9812545
PA73 6,56.4960463333333,-6.184038
PA77 6,56.4945177105263,-6.88299689473684
PA78 6,56.6253374,-6.5460214
PA8 6,55.9050870990099,-4.46492585148515
PA80 5,56.5677021764706,-5.78478552941176
PE1 1,52.5776956994536,-0.247039508196721
PE1 2,52.5839015,-0.247981961538461
PE1 5,52.580672797619,-0.224424130952381
PE1 9,52.6030806972476,-0.275453275229358
PE10 9,52.7701853718411,-0.377072151624549
PE11 3,52.7871772170088,-0.180772909090909
PE11 4,52.8722918196721,-0.180901487704918
PE12 6,52.7915801558935,-0.0802737566539924
PE12 7,52.8045952105264,0.0151203842105263
PE12 8,52.8083493756614,0.030600582010582
PE12 9,52.7870090711864,0.139907925423729
PE13 1,52.6665452162162,0.155158175675676
PE13 3,52.6724772712551,0.170226149797571
PE13 4,52.6483502466368,0.0700553408071749
PE13 5,52.7029326470588,0.125105416666667
PE14 7,52.70807971875,0.221027875
PE14 8,52.6332149668874,0.235576695364238
PE15 0,52.5116950858086,0.0814124323432343
PE15 8,52.5565234210527,0.0855613233082708
PE16 6,52.4546493514493,0.048926536231884
PE16 9,52.453681,0.048269
PE19 2,52.2199228991597,-0.265510323529412
PE19 5,52.2777987647059,-0.274565284313725
PE19 6,52.2352996532258,-0.232349012096774
PE19 9,52.233238,-0.262308
PE2 2,52.613507,-0.286558
PE2 5,52.5494280334928,-0.289879421052632
PE2 7,52.5591087575758,-0.270141303030303
PE2 9,52.5636699732621,-0.254675406417112
PE21 6,52.9774089556962,-0.020968253164557
PE21 8,52.9777035503876,-0.0354612596899225
PE21 9,52.9866157458563,-0.0177156629834254
PE22 7,53.0832132896175,-0.0703318415300546
PE22 8,53.0894690121212,0.0936562606060607
PE22 9,53.0410468287293,0.104202116022099
PE23 9,53.174044,0.09858
PE24 5,53.1992371677632,0.286013072368421
PE25 1,53.1692371992337,0.338110114942529
PE26 1,52.4490221875,-0.10979188125
PE26 9,52.450089,-0.107994
PE27 3,52.3378523626943,-0.0728315025906735
PE27 4,52.3288461754386,-0.0340900877192983
PE27 6,52.3349952417582,-0.083676043956044
PE27 9,52.32334,-0.074326
PE28 2,52.3760050944056,-0.117252520979021
PE28 3,52.371824300813,-0.0119971016260163
PE28 5,52.4151324830508,-0.296245779661017
PE29 2,52.3164637368421,-0.170778409356725
PE29 3,52.3304008709677,-0.1837866
PE29 6,52.3389827565789,-0.198828986842105
PE29 7,52.3429564766355,-0.182116102803738
PE29 9,52.3370822244898,-0.183214469387755
PE3 6,52.5760552653061,-0.270120482993197
PE3 8,52.6003775757576,-0.282359234848485
PE30 2,52.762805054878,0.406365829268293
PE30 3,52.7758448651316,0.435097740131579
PE30 4,52.7525937619047,0.427349164835165
PE31 7,52.8952850295203,0.493397169741697
PE31 8,52.9103109272031,0.676211551724138
PE34 3,52.6950203717278,0.369385952879581
PE34 4,52.7493121538461,0.313933829059829
PE35 6,52.8252868333333,0.5101785
PE37 7,52.6459727614679,0.687637619266055
PE37 8,52.633085984375,0.717371421875
PE38 0,52.5609310691824,0.369451452830189
PE38 8,52.601505,0.378082
PE4 7,52.6097073699422,-0.25103074566474
PE5 7,52.5757102745098,-0.350095235294118
PE6 0,52.6542293679245,-0.136638193396226
PE6 7,52.6224935379062,-0.252617555956679
PE6 8,52.6736810183823,-0.304729772058824
PE7 1,52.5585574,-0.128668422222222
PE7 3,52.5139105395096,-0.265878299727521
PE8 4,52.4846040967742,-0.471707174193549
PE8 5,52.4841650857143,-0.46435676
PE8 6,52.5700986886447,-0.427944717948718
PE9 1,52.6580755752212,-0.48036953539823
PE9 2,52.6531063742332,-0.487937248466258
PE9 3,52.6290495770925,-0.49223427753304
PE9 9,52.65204,-0.480934
PH1 1,56.3932582360515,-3.48000279828326
PH1 2,56.4050048734177,-3.46643932911392
PH1 5,56.4001018242678,-3.43622810878661
PH10 6,56.5851343381295,-3.34725992446043
PH10 7,56.6463345176471,-3.38376882941176
PH11 8,56.6381345898876,-3.23588125842697
PH12 8,56.5757731477273,-3.15480106818182
PH17 2,56.6861511538461,-4.37457215384615
PH2 0,56.3699353099174,-3.48024440909091
PH2 1,56.38951259375,-3.42857953125
PH2 6,56.4459926771654,-3.38927790551181
PH2 8,56.38693026,-3.42710654666667
PH20 1,57.0550898888889,-4.1514245
PH22 1,57.1932165849057,-3.82027966037736
PH23 3,57.2840613793103,-3.81488627586207
PH24 3,57.2569926363636,-3.743381
PH26 3,57.3298137557252,-3.60696477099237
PH32 4,57.1445296666667,-4.68361441666667
PH33 6,56.8141641860465,-5.10698771705426
PH33 9,56.380315,-3.431786
PH34 4,56.9184828695652,-4.9325147826087
PH36 4,56.7216975,-5.84904814705882
PH37 4,56.82177325,-5.5266265
PH38 4,56.8438596,-5.7418642
PH39 4,56.912235,-5.8419095
PH40 4,56.9623964,-5.8006834
PH41 2,56.835702,-6.228001
PH42 4,56.901858,-6.142726
PH49 4,56.67432095,-5.112828275
PH7 4,56.3733556484375,-3.8560803671875
PH7 9,56.372445,-3.83896
PH8 0,56.5623553076923,-3.59925299145299
PL1 2,50.3674773100775,-4.1387932248062
PL1 5,50.3748315698925,-4.15520461827957
PL1 9,50.3667366078431,-4.1218308627451
PL11 3,50.3686581818182,-4.32468804545454
PL12 5,50.4151716938776,-4.31581098639456
PL12 6,50.4322032333333,-4.23537377
PL13 2,50.3536449159292,-4.49748683185841
PL14 3,50.4538193047945,-4.44154237328767
PL14 5,50.4998889295154,-4.4395906431718
PL14 9,50.4562189565217,-4.46325552173913
PL15 8,50.6533185263158,-4.41762865964912
PL15 9,50.6337371106558,-4.34944185245902
PL16 0,50.6460830952381,-4.26620927619048
PL17 0,50.505478,-4.302984
PL17 8,50.52430736,-4.294198145
PL19 1,50.5490876315789,-4.14489731578947
PL2 1,50.382574201005,-4.17116889447236
PL2 3,50.392683545045,-4.15321705855856
PL20 6,50.5109188189655,-4.04925816810345
PL21 0,50.3796815177994,-3.89476942071197
PL21 9,50.3920656401384,-3.94407746366782
PL22 0,50.4033718866995,-4.65179842364532
PL25 4,50.3409901090909,-4.78193185454546
PL25 9,50.338024826087,-4.77564569565217
PL26 6,50.2746676465116,-4.79276035813953
PL26 7,50.3434302206406,-4.85744498576512
PL26 8,50.3909563558282,-4.82301514723926
PL27 6,50.5413507588933,-4.86836923715415
PL27 7,50.5075164296029,-4.88127306137184
PL29 3,50.5862546964286,-4.83015276785714
PL30 5,50.436967,-4.76331818452381
PL34 0,50.6599654303798,-4.74389111392405
PL4 7,50.3805764827586,-4.12497506896551
PL5 1,50.4023161171548,-4.18826648117155
PL5 2,50.413424787037,-4.17444748148148
PL7 4,50.3943017511521,-4.06150315207374
PL7 5,50.4103071282051,-4.02252435897436
PL7 9,50.391841,-4.050193
PL8 1,50.3194754586466,-4.00954031578948
PL8 2,50.3482047514793,-4.01528595266272
PL9 0,50.328324168,-4.083611552
PL9 7,50.3628362651934,-4.09918950276243
PL9 9,50.3542140170068,-4.09818416326531
PL95 8,50.36441,-4.104414
PO1 2,50.7935197315789,-1.09817872105263
PO1 5,50.8024400786517,-1.07431367977528
PO1 9,50.7989279213483,-1.08886928089887
PO10 9,50.848455,-0.937392
PO11 0,50.7996079619048,-0.985635114285715
PO12 4,50.8079245400697,-1.1414061533101
PO12 9,50.8008826086957,-1.13950860869565
PO13 0,50.8232443888889,-1.17318657098766
PO13 9,50.8047960664063,-1.18731355078125
PO14 4,50.8515072217573,-1.24908871548117
PO15 7,50.8773210773196,-1.24584247938144
PO16 0,50.8488075945946,-1.18095837837838
PO16 7,50.8583312578125,-1.1852640546875
PO16 8,50.8521671365188,-1.14501212627986
PO17 6,50.8847490243903,-1.13828466666667
PO18 8,50.8397745300752,-0.853940022556391
PO18 9,50.8919198472222,-0.8529615625
PO19 1,50.8364864331798,-0.779060557603686
PO19 5,50.852819229885,-0.781809689655172
PO19 7,50.8364706753247,-0.765291294372295
PO19 9,50.831733488372,-0.780256674418605
PO2 9,50.8250575903614,-1.07645224096386
PO20 1,50.8128770325203,-0.759193016260162
PO20 3,50.8393499565218,-0.668953086956522
PO20 4,50.73007,-0.793076
PO20 8,50.7710209822223,-0.868438235555556
PO20 9,50.7349990581395,-0.795080941860465
PO21 3,50.7835342337164,-0.716430099616858
PO21 5,50.7940137808219,-0.695329442922375
PO22 6,50.7953494871795,-0.621059087179487
PO3 5,50.8231984189723,-1.05928786956522
PO30 2,50.7018642857143,-1.27899956547619
PO30 3,50.65988384375,-1.30288940625
PO30 4,50.6713810308642,-1.40197896296296
PO32 6,50.75118825,-1.28079248728814
PO33 1,50.7154169014599,-1.13896040875912
PO33 2,50.7271751709091,-1.16165258181818
PO34 5,50.7159224065041,-1.11383255284553
PO35 5,50.6876447239264,-1.08748871165644
PO36 0,50.6693267345679,-1.17071519135802
PO36 6,50.653628,-1.157172
PO36 8,50.6557505808383,-1.15356048502994
PO36 9,50.6525970883721,-1.1655697627907
PO37 6,50.6286321073446,-1.17829236158192
PO38 3,50.6290446178344,-1.24405466242038
PO38 9,50.594481,-1.205799
PO39 0,50.6804043652174,-1.54007676521739
PO4 8,50.7953643874539,-1.05598955719557
PO4 9,50.7874232078431,-1.05897655686275
PO40 9,50.6823915460751,-1.52193333105802
PO41 0,50.7005840657895,-1.47702636184211
PO5 3,50.7870346871165,-1.09149396319018
PO5 4,50.7940057588652,-1.08900309929078
PO6 1,50.8452213834952,-1.0389455776699
PO6 3,50.8476884953271,-1.0747241588785
PO6 9,50.844728,-1.069673
PO7 7,50.8805332145455,-1.03125111272727
PO8 8,50.896324775701,-1.02327151401869
PO8 9,50.907295187291,-1.01466350167224
PO9 4,50.8718136935484,-0.997698903225806
PO9 5,50.8697679563107,-0.975649951456311
PR0 2,53.758821,-2.683904
PR1 2,53.7599299583333,-2.70380930833333
PR1 5,53.7654265235602,-2.67802403141361
PR1 6,53.7704262460733,-2.68985071727749
PR1 7,53.7691449571429,-2.71110457142857
PR1 8,53.756573601227,-2.71282042944785
PR1 9,53.7387339607143,-2.71430861785714
PR11 2,53.796663,-2.684991
PR2 0,53.7558038984375,-2.706213078125
PR2 1,53.767337518797,-2.74902401879699
PR2 3,53.7813886935484,-2.72563213548387
PR2 6,53.7771707435898,-2.66239275091575
PR2 9,53.790293721519,-2.69875572995781
PR25 2,53.6947224045802,-2.6993049389313
PR25 3,53.6926088969697,-2.6912001939394
PR25 4,53.6993894285715,-2.68267152678571
PR26 6,53.7087303384616,-2.70959027692308
PR26 8,53.6801962142857,-2.73593078571429
PR3 2,53.8508509545455,-2.61817085353535
PR4 3,53.7988437838983,-2.88186909745763
PR5 0,53.7417945251798,-2.60858955395683
PR5 4,53.7408021955555,-2.66703362666667
PR5 5,53.7266410805687,-2.68785198104266
PR5 6,53.7284067539063,-2.6584670546875
PR5 8,53.7154271904762,-2.6412612
PR6 6,53.6531904084506,-2.62526680281691
PR6 8,53.6907757,-2.58744743846154
PR7 4,53.6197900177514,-2.62781095857988
PR7 5,53.6337309766537,-2.69283494552529
PR7 6,53.66546553125,-2.67665349479167
PR8 2,53.6238393699187,-3.02934421544715
PR8 4,53.6260046372549,-3.01050345588235
PR8 6,53.6384252376681,-2.98459674887893
PR9 7,53.6503521893204,-2.96850015533981
RG1 1,51.4576286351351,-0.973299864864865
RG1 2,51.4521965547445,-0.970574875912409
RG1 4,51.4534682213114,-0.961926942622951
RG1 5,51.4492077074468,-0.95445254787234
RG1 6,51.4481213257143,-0.983757994285714
RG1 8,51.4617255892857,-0.9761675625
RG1 9,51.4584322713179,-0.975469914728684
RG10 8,51.505945,-0.863447608695652
RG10 9,51.4837916125828,-0.863208569536424
RG12 2,51.4181872847222,-0.736100993055556
RG12 7,51.4008074214286,-0.755240175
RG12 8,51.4046438461538,-0.776097082840236
RG12 9,51.4085355296442,-0.736310687747035
RG14 2,51.4098558973214,-1.30927371428571
RG14 5,51.3997160405405,-1.32068272522523
RG14 9,51.3994302727273,-1.32309647727273
RG17 0,51.4155375967742,-1.51812987903226
RG17 8,51.5093394519231,-1.53286688461539
RG17 9,51.3902592076923,-1.45995653846154
RG18 0,51.4760612857143,-1.22324802857143
RG18 3,51.4082831397059,-1.26902585294118
RG18 9,51.4424007787611,-1.26919321681416
RG19 8,51.3712141118882,-1.25617932867133
RG19 9,51.394049,-1.244475
RG2 0,51.4383654475138,-0.971881359116021
RG2 6,51.42395116,-0.98516124
RG2 7,51.4353508421053,-0.957671543859649
RG20 0,51.37171528125,-1.392797234375
RG20 8,51.4496396188341,-1.36420505829596
RG20 9,51.3493791031746,-1.35349408333333
RG21 6,51.27250275,-1.10447168181818
RG21 7,51.2663046042781,-1.0913837486631
RG21 8,51.2636268596491,-1.09893111403509
RG22 4,51.2416750459016,-1.12027736393443
RG23 8,51.2704661464968,-1.12621801273885
RG24 4,51.2739287372263,-1.10243217518248
RG24 7,51.2686648173913,-1.04110105217391
RG24 8,51.2853840037735,-1.06297049433962
RG26 3,51.3501944952381,-1.13363043809524
RG26 5,51.3289843063973,-1.1242422962963
RG27 7,51.2799359999999,-0.957835000000001
RG28 7,51.2341781877934,-1.33608569953052
RG30 2,51.4534676680851,-1.00249650638298
RG30 3,51.4351116363636,-1.01789993181818
RG30 4,51.4538979644269,-1.02615628063241
RG30 6,51.4634483162393,-1.02414535042735
RG31 4,51.447748989899,-1.04962876767677
RG31 5,51.4582561142857,-1.04654010857143
RG4 5,51.4688625245902,-0.960577295081967
RG4 7,51.4771150163934,-0.988889606557377
RG4 8,51.4768021307693,-0.968624046153846
RG40 3,51.3837492916667,-0.831730324074074
RG40 4,51.3773454715909,-0.867908636363636
RG40 9,51.4110201276596,-0.836158638297873
RG41 1,51.420932989011,-0.851108032967033
RG41 3,51.4136560808823,-0.860044485294117
RG41 5,51.4281145843622,-0.878709872427984
RG42 3,51.4245446854839,-0.729558088709677
RG42 4,51.4265363787879,-0.783622621212121
RG42 5,51.4403848349515,-0.781177436893204
RG42 9,51.4159986263736,-0.76619801098901
RG45 6,51.3755525991736,-0.805927371900826
RG45 7,51.3680731975309,-0.79451825308642
RG5 3,51.4501167674419,-0.91043006511628
RG6 4,51.4266306888889,-0.930596259259259
RG6 6,51.4542290408163,-0.944757387755103
RG6 9,51.457617,-0.945601999999999
RG7 1,51.3832469647887,-0.968090014084506
RG7 4,51.396378926087,-1.13016155652174
RG8 0,51.5333511422018,-1.09313417889908
RG8 1,51.523245,-1.140246
RG8 9,51.5189299798995,-1.14970277889447
RG9 1,51.5314168174603,-0.90743144047619
RG9 3,51.5316704642857,-0.883012242857143
RG9 4,51.5181511243243,-0.929773535135135
RG9 6,51.5892482511628,-0.911291967441861
RG9 9,51.535934,-0.904000000000001
RH1 3,51.2598444784947,-0.147872086021505
RH1 5,51.2111629690266,-0.154749915929204
RH10 4,51.1171802189055,-0.0878753980099503
RH10 5,51.1014348811189,-0.181878300699301
RH10 7,51.1114857179487,-0.152642427350427
RH10 9,51.1312026024096,-0.176514198795181
RH11 6,51.1040802692308,-0.226896519230769
RH11 7,51.1230660243056,-0.197153982638889
RH11 9,51.0953894409449,-0.204398062992126
RH12 2,51.0711457040816,-0.330652025510204
RH12 4,51.0836027676056,-0.294524306338028
RH12 5,51.0806375222222,-0.315094
RH13 6,51.0524130284553,-0.293421459349593
RH14 0,51.0470032857143,-0.526135482625483
RH15 9,50.9541796580087,-0.143287480519481
RH16 9,51.0049925795454,-0.105484034090909
RH17 6,51.0514662723214,-0.140833049107143
RH19 4,51.1084650524344,-0.0198127228464419
RH2 7,51.2300206162162,-0.195811837837838
RH2 8,51.2207278947368,-0.216301415789474
RH2 9,51.2432155086705,-0.209691693641618
RH20 2,50.9523003137255,-0.475801082352941
RH20 3,50.9275154517766,-0.419406634517767
RH4 2,51.2251167431694,-0.329461322404372
RH4 3,51.2257207934783,-0.349483657608696
RH4 9,51.2342142500001,-0.328027083333333
RH5 5,51.1515235420561,-0.33698088317757
RH6 0,51.1623557847222,-0.191969347222222
RH6 7,51.1706106842105,-0.166465959064328
RH7 6,51.1744612925765,-0.0170023449781659
RH8 8,51.2575931111111,-0.00567088888888889
RM1 3,51.578818673913,0.184786282608696
